Nodes,Betweenness,PR,In-Degree,Out-Degree,In-Strength,Out-Strength,In-Harmonic,Out-Harmonic
41,0.02140672782874618,0.013711038750006788,0.05504587155963303,0.07339449541284404,0.030196457736473635,0.050470494547744944,294.6610301823543,117.61445434975
42,0.0,0.0027717733837786303,0.01834862385321101,0.009174311926605505,0.004146997421756279,0.0019045469640658467,432.55248169288075,467.2294521689288
92,0.0,0.004527931410324244,0.009174311926605505,0.0,0.010475008302362157,0.0,284.8985791459591,217.0767559657539
93,0.0,0.006200879558092235,0.01834862385321101,0.01834862385321101,0.02761593097895478,0.0019045469640658467,214.46620505307533,0.0
94,0.0,0.004308029642648036,0.009174311926605505,0.0,0.009522734820329233,0.0,56.62692771688635,0.0
43,0.0,0.0022410182077773977,0.009174311926605505,0.01834862385321101,0.0009522734820329234,0.0019045469640658467,247.67316905403416,533.6633026705513
95,0.0,0.004353118078040574,0.009174311926605505,0.0,0.016188649194559698,0.0,94.97139872249652,0.0
44,0.0,0.005013149287497815,0.009174311926605505,0.009174311926605505,0.020950016604724314,0.0019045469640658467,592.301845425122,713.5550789657482
45,0.0,0.0029010494172346402,0.009174311926605505,0.009174311926605505,0.0057136408921975405,0.0009522734820329234,329.2402927353687,71.43369202730753
96,0.0,0.01144309201250468,0.027522935779816515,0.027522935779816515,0.008071600854510553,0.015236375712526774,206.4074565829606,0.0
46,0.0,0.014457280223440233,0.01834862385321101,0.01834862385321101,0.012863762121698982,0.012379555266428003,622.993994789574,833.7956077227986
97,0.0,0.0022256978924564356,0.009174311926605505,0.0,0.00016288888508457898,0.0,52.61165786347077,186.96011110059004
47,0.0,0.0023423838190269218,0.009174311926605505,0.009174311926605505,0.00032577777016915796,0.0019045469640658467,93.97139872249652,131.81318142274114
98,0.0,0.0022256978924564356,0.009174311926605505,0.009174311926605505,0.00016288888508457898,0.0009522734820329234,0.0,76.91824834710725
48,0.0,0.0023423838190269218,0.009174311926605505,0.0,0.00032577777016915796,0.0,138.0224508085367,200.02877014243484
49,0.0,0.002459069745597408,0.009174311926605505,0.03669724770642202,0.0004886666552537369,0.0047613674101646165,0.0,201.70727702929463
50,0.0,0.0023423838190269218,0.009174311926605505,0.009174311926605505,0.00032577777016915796,0.0009522734820329234,561.1650393742902,635.9528386175637
51,0.0,0.0022256978924564356,0.009174311926605505,0.01834862385321101,0.00016288888508457898,0.0019045469640658467,56.79283680779544,0.0
99,0.0,0.002373675431720974,0.01834862385321101,0.009174311926605505,0.00037271185570200276,0.0009522734820329234,178.34033322374256,199.30727702929465
52,0.0,0.004601452722626622,0.027522935779816515,0.009174311926605505,0.0016560369983598864,0.0038090939281316934,488.4972503508075,607.7098073211681
53,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.0009522734820329234,1078.7948566332088,1132.7352664098219
54,0.0,0.0023423838190269218,0.009174311926605505,0.009174311926605505,0.00032577777016915796,0.0019045469640658467,57.62692771688635,0.0
